car_model_id,car_type_id,color_id,poster_id,condition_id,km,door_num,seat_num,car_year,price_num,price_words,area
166,6,6,2135,1,0,5,5,2010,188000000,188 Triệu,Hải Phòng
166,6,4,7050,1,20000,5,5,2019,279000000,279 Triệu,TP HCM
166,6,3,7034,2,0,5,5,2020,299000000,299 Triệu,Nam Định
166,6,3,4867,1,123500,5,5,2009,109000000,109 Triệu,Hà Nội
166,6,2,10604,1,90000,5,5,2010,240000000,240 Triệu,Hà Nội
166,6,1,4029,1,0,5,5,2016,325000000,325 Triệu,Hà Nội
166,6,2,10351,1,56379,5,5,2017,218000000,218 Triệu,Đồng Nai
166,7,3,958,1,0,5,2,2011,205000000,205 Triệu,Vĩnh Phúc
166,7,2,939,1,0,5,2,2013,190000000,190 Triệu,Hải Dương
166,6,4,6948,2,0,5,5,2020,393000000,393 Triệu,Nghệ An
166,6,4,203,1,1,5,5,2007,129000000,129 Triệu,Hải Dương
166,6,3,7041,2,0,5,5,2020,383000000,383 Triệu,An Giang
166,6,4,546,1,0,5,5,2011,238000000,238 Triệu,Vĩnh Phúc
166,6,4,199,1,96325,5,5,2010,245000000,245 Triệu,Hà Nội
166,6,3,7020,2,0,5,5,2020,329000000,329 Triệu,Bắc Ninh
166,7,3,2537,1,50000,5,2,2013,229000000,229 Triệu,Hải Phòng
166,6,4,7053,1,68000,5,5,2017,225000000,225 Triệu,TP HCM
166,7,14,337,1,48000,5,2,2012,230000000,230 Triệu,Hà Nội
166,6,5,230,1,52000,5,5,2012,260000000,260 Triệu,Đăk Lăk
166,6,2,203,1,0,5,5,2011,139000000,139 Triệu,Hải Dương
166,6,4,7009,2,0,5,5,2020,329000000,329 Triệu,Vĩnh Phúc
166,6,11,7054,1,78000,5,5,2011,286000000,286 Triệu,Hà Nội
166,6,14,4455,1,68000,5,5,2012,336000000,336 Triệu,Hải Phòng
166,6,6,6998,2,0,5,5,2020,299000000,299 Triệu,Hà Nội
166,6,3,7039,2,0,5,5,2020,299000000,299 Triệu,TP HCM
166,6,3,12384,1,20000,5,5,2018,368000000,368 Triệu,Hà Nội
166,6,3,11743,1,69800,5,5,2010,238000000,238 Triệu,Hà Nội
166,6,10,6966,2,0,5,5,2020,383000000,383 Triệu,Kiên Giang
166,6,4,4069,1,28000,5,5,2019,275000000,275 Triệu,Phú Thọ
166,6,3,4728,1,35000,5,5,2017,265000000,265 Triệu,Vĩnh Phúc
166,7,5,2469,1,2800,5,2,2015,285000000,285 Triệu,Phú Thọ
166,7,6,2537,1,50000,4,2,2010,155000000,155 Triệu,Hải Phòng
166,6,2,1130,1,120000,5,5,2011,140000000,140 Triệu,Lâm Đồng
166,6,2,2536,1,40000,5,5,2016,245000000,245 Triệu,Thanh Hóa
166,6,11,7055,1,85444,5,5,2011,118000000,118 Triệu,Hà Nội
166,7,3,523,1,33000,5,2,2016,280000000,280 Triệu,Hà Nội
166,7,5,2487,1,60000,5,2,2013,230000000,230 Triệu,Hà Nội
166,6,9,10287,2,0,5,5,2020,297000000,297 Triệu,Hà Nội
166,6,3,16000,1,12000,5,5,2010,239000000,239 Triệu,Hà Nội
166,6,10,6997,2,0,5,5,2020,383000000,383 Triệu,TP HCM
166,6,6,2469,1,8800,5,5,2010,225000000,225 Triệu,Phú Thọ
166,6,3,4455,1,0,5,5,2012,369000000,369 Triệu,Hải Phòng
166,6,2,4900,1,0,5,5,2010,190000000,190 Triệu,Bình Dương
166,6,2,7058,2,0,5,5,2020,299000000,299 Triệu,Hà Nội
166,6,3,2466,1,15000,5,5,2019,365000000,365 Triệu,Hà Nội
166,6,10,6984,2,0,5,5,2020,329000000,329 Triệu,Hà Nội
166,6,3,7059,1,70000,5,5,2011,215000000,215 Triệu,Hưng Yên
166,6,2,935,1,0,5,5,2016,250000000,250 Triệu,Bình Dương
166,6,10,7033,2,0,5,5,2020,324000000,324 Triệu,Tiền Giang
166,6,11,1505,1,10000,5,5,2012,280000000,280 Triệu,Hà Nội
166,6,10,1557,1,83000,5,5,2010,238000000,238 Triệu,Hà Nội
166,6,3,2469,1,9800,5,5,2009,210000000,210 Triệu,Phú Thọ
166,7,3,646,1,15000,5,2,2015,270000000,270 Triệu,Phú Thọ
166,6,10,487,1,0,5,5,2018,325000000,325 Triệu,Vĩnh Phúc
166,6,2,3676,1,35000,5,5,2017,320000000,320 Triệu,Vĩnh Phúc
166,6,14,2427,1,60000,5,5,2011,299000000,299 Triệu,Hà Nội
166,6,10,7060,1,48500,5,5,2017,315000000,315 Triệu,TP HCM
166,6,3,14686,1,24000,5,5,2017,315000000,315 Triệu,Bà Rịa Vũng Tàu
166,6,2,2469,1,1000,5,5,2019,269000000,269 Triệu,Phú Thọ
166,6,3,7061,1,35000,5,5,2017,310000000,310 Triệu,Đồng Nai
166,6,10,6998,2,0,5,5,2020,393000000,393 Triệu,Hà Nội
166,7,3,2529,1,80000,5,2,2013,235000000,235 Triệu,Hà Nội
166,6,10,7062,1,66000,5,5,2009,212000000,212 Triệu,Hải Dương
166,6,4,543,1,620000,5,5,2009,238000000,238 Triệu,Bắc Giang
166,7,3,1391,1,77000,5,2,2013,242000000,242 Triệu,Hải Phòng
166,7,2,1312,1,10000,5,2,2011,195000000,195 Triệu,Hà Nội
166,6,3,7063,2,0,5,5,2020,383000000,383 Triệu,Hà Nam
166,7,9,7064,1,70000,5,2,2015,250000000,250 Triệu,Hải Dương
166,6,2,7065,1,0,5,5,2014,174000000,174 Triệu,Hòa Bình
166,6,10,7058,2,0,5,5,2020,355000000,355 Triệu,Hà Nội
166,6,3,2469,1,2300,5,5,2016,315000000,315 Triệu,Phú Thọ
166,6,6,10659,1,0,5,5,2010,114000000,114 Triệu,Điện Biên
166,6,2,7067,1,102000,5,5,2004,170000000,170 Triệu,TP HCM
166,7,5,15036,1,82000,5,2,2014,242000000,242 Triệu,Hà Nội
166,6,2,7068,1,0,5,5,2011,150000000,150 Triệu,Hà Nội
166,6,3,955,1,90000,5,5,2011,229000000,229 Triệu,Thái Bình
166,6,10,7034,2,0,5,5,2020,299000000,299 Triệu,Nam Định
166,6,2,4455,1,56000,5,5,2012,356000000,356 Triệu,Hải Phòng
166,7,10,2610,1,36000,5,2,2016,279000000,279 Triệu,Hà Nội
166,6,2,7063,2,0,5,5,2020,299000000,299 Triệu,Hà Nam
166,7,10,10307,1,68000,5,2,2014,240000000,240 Triệu,Hà Nội
166,6,2,7070,1,0,5,5,2011,148000000,148 Triệu,Thái Nguyên
166,6,2,8251,1,110000,5,5,2008,156000000,156 Triệu,Hà Nội
166,6,3,6061,1,180000,5,5,2012,135000000,135 Triệu,Hà Nội
166,6,10,6964,2,0,5,5,2020,329000000,329 Triệu,Phú Thọ
166,6,3,4070,1,0,5,5,2017,328000000,328 Triệu,Ninh Bình
166,6,3,5661,1,32000,5,5,2016,268000000,268 Triệu,TP HCM
166,7,2,15716,1,56000,5,2,2014,245000000,245 Triệu,Vĩnh Phúc
166,6,3,15716,1,56000,5,5,2016,269000000,269 Triệu,Vĩnh Phúc
166,6,3,6966,2,0,5,5,2020,299000000,299 Triệu,Kiên Giang
166,6,7,923,1,39000,5,5,2016,312000000,312 Triệu,Hà Nội
166,6,4,958,1,0,4,5,2017,325000000,325 Triệu,Vĩnh Phúc
166,6,3,7072,2,0,5,5,2020,383000000,383 Triệu,Bình Dương
166,6,3,958,1,0,5,5,2016,270000000,270 Triệu,Vĩnh Phúc
166,7,3,3532,1,0,5,2,2013,239000000,239 Triệu,Hải Phòng
166,6,10,6984,2,0,5,5,2020,393000000,393 Triệu,Hà Nội
166,6,3,4066,1,0,5,5,2017,330000000,330 Triệu,Hà Nội
166,7,3,3553,1,22,5,2,2014,240000000,240 Triệu,Hà Nội
166,6,10,6949,2,0,5,5,2020,329000000,329 Triệu,Hà Nội
166,7,3,190,1,80000,5,2,2011,155000000,155 Triệu,Hải Phòng
166,7,3,2433,1,160000,5,2,2009,165000000,165 Triệu,Lào Cai
166,7,10,7073,1,25000,5,2,2017,315000000,315 Triệu,Hà Nội
166,6,5,7074,1,82000,5,5,2011,252000000,252 Triệu,Hà Nội
166,6,2,7075,1,0,5,5,2016,220000000,220 Triệu,Thái Nguyên
166,7,3,7796,1,0,5,2,2011,198000000,198 Triệu,Thái Nguyên
166,6,3,958,1,0,5,5,2017,335000000,335 Triệu,Vĩnh Phúc
166,7,3,5791,1,0,5,2,2015,264000000,264 Triệu,Hải Phòng
166,7,3,15575,1,32000,5,2,2016,265000000,265 Triệu,Hà Nội
166,6,3,7005,2,0,5,5,2020,349000000,349 Triệu,Hà Nội
166,6,3,4465,1,28000,5,5,2018,348000000,348 Triệu,TP HCM
166,6,3,7078,1,16651,5,5,2019,320000000,320 Triệu,TP HCM
166,6,3,16131,1,62000,5,5,2012,320000000,320 Triệu,Hà Nội
166,6,10,7058,2,0,5,5,2020,329000000,329 Triệu,Hà Nội
166,6,7,7034,2,0,5,5,2020,355000000,355 Triệu,Nam Định
166,6,10,935,1,250,5,5,2016,250000000,250 Triệu,Bình Dương
166,6,4,7080,1,0,5,5,2009,225000000,225 Triệu,Hà Nội
166,6,6,7009,2,0,5,5,2020,349000000,349 Triệu,Vĩnh Phúc
166,6,3,11258,1,20000,5,5,2018,365000000,365 Triệu,Hà Nội
166,6,6,7031,2,0,5,5,2020,329000000,329 Triệu,Bà Rịa Vũng Tàu
166,7,3,14787,1,60000,5,2,2013,229000000,229 Triệu,Hà Nội
166,6,4,7082,1,32000,5,5,2020,283000000,283 Triệu,TP HCM
166,7,3,13120,1,65000,5,2,2012,218000000,218 Triệu,Hà Nội
166,6,10,6998,2,0,5,5,2020,393000000,393 Triệu,Hà Nội
166,6,14,523,1,85000,5,5,2011,305000000,305 Triệu,Hà Nội
166,6,13,2568,1,45000,4,5,2017,329000000,329 Triệu,Hà Nội
166,7,3,3434,1,50000,5,2,2012,215000000,215 Triệu,Hà Nội
166,6,2,5440,1,68999,5,5,2011,299000000,299 Triệu,Hà Nội
166,6,3,2538,1,50000,5,5,2012,335000000,335 Triệu,Hải Phòng
166,7,11,16131,1,6888,5,2,2014,239000000,239 Triệu,Hà Nội
166,6,10,7083,1,48500,5,5,2017,258000000,258 Triệu,TP HCM
166,7,3,190,1,50000,5,2,2013,225000000,225 Triệu,Hải Phòng
166,6,3,7084,1,54000,5,5,2015,305000000,305 Triệu,TP HCM
166,7,3,523,1,70000,5,2,2013,235000000,235 Triệu,Hà Nội
166,6,2,14667,1,56000,5,5,2011,237000000,237 Triệu,Bình Dương
166,7,3,7085,1,12000,5,2,2009,135000000,135 Triệu,Hà Nội
166,7,3,495,1,65000,5,2,2013,219000000,219 Triệu,Hà Nội
166,6,3,7039,2,0,5,5,2020,355000000,355 Triệu,TP HCM
166,6,3,5474,1,9000,5,5,2019,345000000,345 Triệu,Hà Nội
166,6,6,958,1,0,4,5,2015,255000000,255 Triệu,Vĩnh Phúc
166,6,3,6997,2,0,5,5,2020,383000000,383 Triệu,TP HCM
166,6,3,6965,2,0,5,5,2020,299000000,299 Triệu,Tuyên Quang
166,6,10,7841,1,100000,5,5,2016,310000000,310 Triệu,Hà Nội
166,6,6,3677,1,35000,5,5,2016,325000000,325 Triệu,Hà Nội
166,6,4,6965,2,0,5,5,2020,385000000,385 Triệu,Tuyên Quang
166,6,4,958,1,0,5,5,2017,330000000,330 Triệu,Vĩnh Phúc
166,6,10,15237,1,38000,5,5,2017,288000000,288 Triệu,Hà Nội
166,7,3,14978,1,10000,5,2,2012,205000000,205 Triệu,Hà Nội
166,7,3,646,1,90000,5,2,2014,250000000,250 Triệu,Phú Thọ
166,7,3,8050,1,42000,5,2,2013,225000000,225 Triệu,Hà Nội
166,6,3,7088,1,95000,5,5,2012,225000000,225 Triệu,Hà Nam
166,6,6,7089,1,0,5,5,2011,214000000,214 Triệu,Lâm Đồng
166,6,4,16156,1,0,5,5,2010,154000000,154 Triệu,Bình Thuận
166,6,14,190,1,80000,5,5,2012,275000000,275 Triệu,Hải Phòng
166,6,3,7033,2,0,5,5,2020,350000000,350 Triệu,Tiền Giang
166,6,10,6998,2,0,5,5,2020,299000000,299 Triệu,Hà Nội
166,6,3,958,1,0,5,5,2018,345000000,345 Triệu,Vĩnh Phúc
166,6,3,7091,1,0,5,5,2008,136000000,136 Triệu,Hà Nội
166,6,3,4455,1,45000,5,5,2012,325000000,325 Triệu,Hải Phòng
166,6,10,7063,2,0,5,5,2020,329000000,329 Triệu,Hà Nam
166,7,3,7092,1,0,5,2,2013,233000000,233 Triệu,Nghệ An
166,7,3,190,1,50000,5,2,2015,245000000,245 Triệu,Hải Phòng
166,6,9,12871,1,75000,5,5,2014,276000000,276 Triệu,Hà Nội
166,6,10,958,1,0,5,5,2019,365000000,365 Triệu,Vĩnh Phúc
166,7,3,7094,1,600000,5,2,2012,230000000,230 Triệu,Ninh Bình
166,6,1,7095,1,115598,5,5,2008,190000000,190 Triệu,Hà Nội
166,6,10,563,1,6886,5,5,2012,129000000,129 Triệu,Ninh Bình
166,6,10,7009,2,0,5,5,2020,299000000,299 Triệu,Vĩnh Phúc
166,6,8,7096,1,0,5,5,2009,178000000,178 Triệu,Gia Lai
166,6,3,7097,1,0,5,5,2015,185000000,185 Triệu,Quảng Nam
166,6,4,7098,1,180000,5,5,2010,209000000,209 Triệu,Bắc Ninh
166,7,10,2536,1,40000,5,2,2013,245000000,245 Triệu,Thanh Hóa
166,6,2,14152,1,110000,5,5,2014,222000000,222 Triệu,Hải Phòng
166,6,4,7049,2,0,5,5,2020,299000000,299 Triệu,Khánh Hòa
166,6,5,7099,1,0,5,5,2013,170000000,170 Triệu,Hải Phòng
166,6,2,1515,1,0,5,5,2008,138000000,138 Triệu,Bắc Giang
166,6,10,7063,2,0,5,5,2020,349000000,349 Triệu,Hà Nam
166,6,3,7100,1,80,5,5,2011,228000000,228 Triệu,TP HCM
166,7,14,15818,1,68168,5,2,2014,240000000,240 Triệu,Hải Phòng
166,6,10,7031,2,0,5,5,2020,383000000,383 Triệu,Bà Rịa Vũng Tàu
166,6,3,7102,1,400000,5,5,2017,325000000,325 Triệu,Hà Nội
166,6,10,7103,2,0,5,5,2019,355000000,355 Triệu,Kon Tum
166,7,3,1146,1,1,5,2,2009,140000000,140 Triệu,Hải Dương
166,6,10,3532,1,0,5,5,2018,359000000,359 Triệu,Hải Phòng
166,6,6,7104,1,0,5,5,2011,234000000,234 Triệu,Tây Ninh
166,6,10,8072,2,0,4,5,2020,349000000,349 Triệu,Hà Nội
166,6,10,7105,1,0,5,5,2018,234000000,234 Triệu,Bình Dương
166,6,3,7106,1,0,5,5,2015,212000000,212 Triệu,Hà Nội
166,6,3,7107,1,0,5,5,2018,336000000,336 Triệu,TP HCM
166,6,9,7034,2,0,5,5,2020,393000000,393 Triệu,Nam Định
166,7,3,7108,1,6500,5,2,2012,218000000,218 Triệu,Hà Nội
166,6,2,7109,1,0,5,5,2011,122000000,122 Triệu,Phú Thọ
166,6,10,7110,1,128000,5,5,2016,210000000,210 Triệu,TP HCM
166,6,3,7111,1,39000,5,5,2018,235000000,235 Triệu,TP HCM
166,6,11,3685,1,100000,5,5,2009,235000000,235 Triệu,Hà Nội
166,6,10,14654,2,0,5,5,2020,383000000,383 Triệu,Tiền Giang
166,6,10,7113,1,120000,5,5,2005,145000000,145 Triệu,Hà Nội
166,6,14,7114,1,80000,5,5,2012,299000000,299 Triệu,Hà Nội
166,6,3,12329,1,50000,5,5,2011,275000000,275 Triệu,Hà Nội
166,6,2,7115,1,0,5,5,2012,178000000,178 Triệu,Hà Tĩnh
166,6,3,14673,1,70000,5,5,2013,168000000,168 Triệu,Thanh Hóa
166,6,2,7117,1,0,5,5,2016,250000000,250 Triệu,Thanh Hóa
166,6,6,7049,2,0,4,5,2020,383000000,383 Triệu,Khánh Hòa
166,6,9,4318,1,19000,5,5,2018,345000000,345 Triệu,Hải Dương
166,6,10,7072,2,0,5,5,2020,329000000,329 Triệu,Bình Dương
166,6,3,7072,2,0,5,5,2020,299000000,299 Triệu,Bình Dương
166,6,3,9190,1,60000,5,5,2017,342000000,342 Triệu,Hà Nội
166,6,3,2419,1,0,5,5,2011,295000000,295 Triệu,Hải Dương
166,6,3,5474,1,40000,5,5,2018,365000000,365 Triệu,Hà Nội
166,6,7,599,1,90000,5,5,2010,235000000,235 Triệu,Hà Nội
166,6,2,7118,1,68000,5,5,2011,288000000,288 Triệu,Hà Nội
166,6,3,7118,1,56000,5,5,2011,298000000,298 Triệu,Hà Nội
166,6,10,7119,1,33000,5,5,2019,266000000,266 Triệu,TP HCM
166,6,4,15713,1,100000,5,5,2010,238000000,238 Triệu,Hải Phòng
166,6,5,523,1,86000,5,5,2009,235000000,235 Triệu,Hà Nội
166,6,3,3438,1,57000,5,5,2015,255000000,255 Triệu,Lâm Đồng
166,6,3,2661,1,20,5,5,2015,215000000,215 Triệu,Hải Phòng
166,6,9,969,1,50000,5,5,2016,238000000,238 Triệu,Hải Dương
166,6,14,7120,1,90000,5,5,2011,296000000,296 Triệu,Hà Nội
166,6,3,7121,1,0,5,5,2018,346000000,346 Triệu,TP HCM
166,6,3,7122,1,35000,5,5,2019,285000000,285 Triệu,Bắc Ninh
166,7,3,7123,1,60000,5,2,2013,229000000,229 Triệu,Hải Phòng
166,6,9,2614,1,42000,5,5,2015,241000000,241 Triệu,Gia Lai
166,6,2,10026,1,0,5,5,2011,146000000,146 Triệu,Hưng Yên
166,7,10,14703,1,82775,5,2,2016,255000000,255 Triệu,Hà Nội
166,7,6,7126,1,8000,5,2,2012,220000000,220 Triệu,Hà Nội
166,6,3,7020,2,0,5,5,2020,299000000,299 Triệu,Bắc Ninh
166,6,5,7127,1,81000,5,5,2011,248000000,248 Triệu,Hà Nội
166,6,3,14686,1,64000,5,5,2017,275000000,275 Triệu,Hà Nội
166,6,3,7128,1,70000,5,5,2017,345000000,345 Triệu,Hà Nội
166,6,4,2520,1,45000,5,5,2017,335000000,335 Triệu,Hà Nội
166,6,10,7129,1,0,5,5,2011,296000000,296 Triệu,Hải Phòng
166,6,3,7009,2,0,5,5,2020,383000000,383 Triệu,Vĩnh Phúc
166,6,9,13969,1,10000,5,5,2016,285000000,285 Triệu,TP HCM
166,6,4,13791,1,0,5,5,2010,185000000,185 Triệu,Hà Nội
166,6,2,7131,1,0,5,5,2011,136000000,136 Triệu,Ninh Bình
166,7,14,2452,1,21000,5,2,2016,279000000,279 Triệu,Hà Nội
166,6,2,980,1,80000,5,5,2014,270000000,270 Triệu,Hà Nội
166,6,10,7132,1,156000,5,5,2016,208000000,208 Triệu,TP HCM
166,6,11,7133,1,860000,5,5,2011,209000000,209 Triệu,Hà Nội
166,6,16,7134,1,12000,5,5,2018,278000000,278 Triệu,Hà Nội
166,6,3,7135,1,85000,5,5,2016,175000000,175 Triệu,Đồng Nai
166,6,5,7136,1,0,5,5,2017,268000000,268 Triệu,Đồng Nai
166,6,2,7137,1,80000,5,5,2008,180000000,180 Triệu,Hải Dương
166,6,6,7138,1,0,5,5,2014,174000000,174 Triệu,TP HCM
166,7,2,7139,1,0,5,2,2011,192000000,192 Triệu,Sơn La
166,6,9,6949,2,0,5,5,2020,299000000,299 Triệu,Hà Nội
166,6,3,6949,2,0,5,5,2020,383000000,383 Triệu,Hà Nội
166,6,10,6949,2,0,5,5,2020,383000000,383 Triệu,Hà Nội
166,6,3,4012,1,8936,5,5,2019,385000000,385 Triệu,Hà Nội
166,6,10,6952,2,0,5,5,2020,349000000,349 Triệu,Quảng Ngãi
166,7,3,583,1,62000,5,2,2014,242000000,242 Triệu,Hà Nội
166,6,10,7140,1,5000,5,5,2016,300000000,300 Triệu,Nam Định
166,6,10,7000,2,0,5,5,2020,349000000,349 Triệu,Quảng Ninh
166,6,2,7141,1,0,5,5,2011,128000000,128 Triệu,Hà Nội
166,6,3,199,1,38263,5,5,2017,285000000,285 Triệu,Hà Nội
166,6,10,7142,1,0,5,5,2014,268000000,268 Triệu,Bắc Ninh
166,6,6,7143,1,90000,5,5,2011,215000000,215 Triệu,Hà Nội
166,7,5,2610,1,63000,5,2,2014,242000000,242 Triệu,Hà Nội
166,7,14,2621,1,45000,5,2,2016,278000000,278 Triệu,Hà Nội
166,6,5,7144,1,106000,5,5,2008,125000000,125 Triệu,Nghệ An
166,7,10,10575,1,0,5,2,2012,214000000,214 Triệu,Thái Nguyên
166,6,5,554,1,80000,5,5,2009,220000000,220 Triệu,Hà Nội
166,6,6,7145,1,0,5,5,2016,248000000,248 Triệu,Bình Dương
166,6,4,6605,1,110000,5,5,2008,185000000,185 Triệu,Bình Dương
166,7,2,1447,1,730000,5,2,2012,220000000,220 Triệu,Hải Phòng
166,7,3,7146,1,0,5,2,2013,228000000,228 Triệu,Hà Tĩnh
166,6,11,12832,1,10000,5,5,2009,180000000,180 Triệu,Hà Nội
166,6,2,7148,1,80000,5,5,2010,240000000,240 Triệu,Hà Nội
166,6,10,14666,1,0,5,5,2018,248000000,248 Triệu,TP HCM
166,6,2,7150,2,0,5,5,2020,299000000,299 Triệu,Bình Định
166,6,4,7150,2,0,5,5,2020,383000000,383 Triệu,Bình Định
166,7,14,14787,1,21000,5,2,2016,270000000,270 Triệu,Hà Nội
166,6,3,7150,2,0,5,5,2020,349000000,349 Triệu,Bình Định
166,7,2,118,1,56000,5,2,2014,245000000,245 Triệu,Hà Nội
166,7,11,7151,1,0,5,2,2012,168000000,168 Triệu,Hà Nội
166,6,3,6814,1,37000,5,5,2019,280000000,280 Triệu,TP HCM
166,6,10,4459,1,34515,5,5,2016,320000000,320 Triệu,Khánh Hòa
166,6,3,7152,1,30000,5,5,2018,275000000,275 Triệu,Thái Nguyên
166,6,6,7153,1,0,5,5,2011,118000000,118 Triệu,Hưng Yên
166,7,3,9401,1,32000,5,2,2016,262000000,262 Triệu,Hà Nội
166,6,11,12225,1,50000,4,5,2014,280000000,280 Triệu,Hà Nội
166,6,2,1831,1,165863,5,5,2005,106000000,106 Triệu,Hà Nội
166,6,3,13990,1,6668,5,5,2016,277000000,277 Triệu,Hà Nội
166,6,2,15644,1,8888,5,5,2008,198000000,198 Triệu,Bắc Ninh
166,6,5,7156,1,63000,5,5,2011,220000000,220 Triệu,Đồng Nai
166,6,11,7157,1,75000,5,5,2012,205000000,205 Triệu,Vĩnh Phúc
166,6,2,14786,1,0,5,5,2010,136000000,136 Triệu,Thanh Hóa
166,6,2,7159,1,900000,5,5,2008,187000000,187 Triệu,Thái Nguyên
166,7,3,14787,1,70000,5,2,2014,238000000,238 Triệu,Hà Nội
166,6,3,15750,1,45000,5,5,2015,415000000,415 Triệu,Hà Nội
166,7,2,6436,1,40000,5,2,2014,228000000,228 Triệu,Hà Nội
166,6,1,6704,1,50000,5,5,2004,124000000,124 Triệu,Hà Nội
166,6,9,225,1,20000,5,5,2016,325000000,325 Triệu,Hà Nội
166,7,3,7160,1,110000,5,2,2010,150000000,150 Triệu,Hà Nội
166,7,2,7161,1,90000,5,2,2011,150000000,150 Triệu,Hưng Yên
166,6,2,7162,1,120000,5,5,2007,120000000,120 Triệu,Hà Nội
166,6,3,7163,1,61000,5,5,2016,285000000,285 Triệu,Hà Nội
166,6,2,7164,1,46000,5,5,2016,283000000,283 Triệu,Hà Nội
166,6,2,7165,1,1000,5,5,2018,295000000,295 Triệu,Đồng Nai
166,6,7,7166,1,0,5,5,2016,310000000,310 Triệu,Bình Dương
166,6,9,7167,1,0,5,5,2018,320000000,320 Triệu,Bình Dương
166,6,10,14370,1,0,5,5,2012,170000000,170 Triệu,Bình Dương
166,6,2,7947,1,60000,5,5,2015,246000000,246 Triệu,Hà Nội
166,6,11,7169,1,0,5,5,2011,220000000,220 Triệu,Gia Lai
166,6,3,14667,1,7000,5,5,2019,350000000,350 Triệu,Hà Nội
166,6,3,14387,1,60000,5,5,2011,305000000,305 Triệu,Hà Nội
166,6,10,7171,1,0,5,5,2010,179000000,179 Triệu,Lâm Đồng
166,6,3,7135,1,95000,5,5,2016,188000000,188 Triệu,Đồng Nai
166,6,4,7172,1,0,5,5,2014,168000000,168 Triệu,Lâm Đồng
166,6,10,7173,1,50,5,5,2016,250000000,250 Triệu,Thanh Hóa
166,6,11,14641,1,0,5,5,2016,260000000,260 Triệu,Hà Nội
166,6,3,7175,1,97000,5,5,2011,225000000,225 Triệu,Đà Nẵng
166,6,3,14152,1,120000,5,5,2016,218000000,218 Triệu,Hải Phòng
166,6,2,7176,1,350000,5,5,2012,115000000,115 Triệu,Thanh Hóa
166,6,9,4094,1,42000,5,5,2017,333000000,333 Triệu,Hà Nội
166,6,3,7177,1,31000,5,5,2012,315000000,315 Triệu,Hà Nội
166,6,10,7178,1,36000,5,5,2019,280000000,280 Triệu,Nghệ An
166,6,2,1494,1,188658,5,5,2011,135000000,135 Triệu,Hà Nội
166,6,1,7044,1,0,5,5,2008,195000000,195 Triệu,Hải Phòng
166,6,4,8112,1,540000,5,5,2011,215000000,215 Triệu,Đà Nẵng
166,6,4,9500,1,0,5,5,2017,220000000,220 Triệu,Đăk Lăk
166,7,2,320,1,56000,5,2,2014,238000000,238 Triệu,Hà Nội
166,6,6,7180,1,0,5,5,2018,288000000,288 Triệu,Bình Phước
166,6,14,7181,1,100000,5,5,2012,315000000,315 Triệu,Hà Nội
166,6,10,3419,1,7000,5,5,2019,372000000,372 Triệu,Hà Nội
166,6,2,7182,1,0,5,5,2017,326000000,326 Triệu,TP HCM
166,6,3,14303,1,55000,5,5,2016,315000000,315 Triệu,Hà Nội
166,7,3,7183,1,0,5,2,2014,178000000,178 Triệu,Hà Nội
166,6,6,7184,1,0,5,5,2011,198000000,198 Triệu,Hải Phòng
166,6,2,7185,1,0,5,5,2019,272000000,272 Triệu,Hà Nội
166,6,3,7186,1,0,5,5,2015,215000000,215 Triệu,Yên Bái
166,6,3,7187,1,0,5,5,2011,125000000,125 Triệu,Hà Nội
166,6,2,7188,1,68000,5,5,2014,190000000,190 Triệu,Đồng Nai
166,6,4,7189,1,0,5,5,2010,223000000,223 Triệu,Nam Định
166,6,2,7190,1,131415,5,5,2010,150000000,150 Triệu,Hà Tĩnh
166,6,3,7191,1,56000,5,5,2017,256000000,256 Triệu,Hà Nội
166,6,4,1481,1,0,5,5,2007,139000000,139 Triệu,Gia Lai
166,6,6,7192,1,0,5,5,2009,178000000,178 Triệu,TP HCM
166,6,5,7193,1,105000,5,5,2011,310000000,310 Triệu,Hà Nội
166,6,3,7191,1,50000,5,5,2017,255000000,255 Triệu,Hà Nội
166,6,3,2937,1,94000,5,5,2011,299000000,299 Triệu,Hà Nội
166,6,5,5295,1,0,5,5,2010,224000000,224 Triệu,Thái Nguyên
166,6,3,426,1,0,5,5,2011,325000000,325 Triệu,Thái Nguyên
166,6,10,15249,1,0,5,5,2017,284000000,284 Triệu,Đăk Lăk
166,6,14,10,1,56000,5,5,2011,285000000,285 Triệu,Hà Nội
166,6,4,7195,1,0,5,5,2011,210000000,210 Triệu,Đăk Lăk
166,7,3,7196,1,0,5,2,2009,160000000,160 Triệu,Hà Nội
166,6,4,14139,1,11000,5,5,2016,336000000,336 Triệu,TP HCM
166,6,11,7197,1,0,5,5,2011,152000000,152 Triệu,Hà Tĩnh
166,6,3,13990,1,35000,5,5,2016,319000000,319 Triệu,Hà Nội
166,6,4,7198,1,70000,5,5,2009,215000000,215 Triệu,Bà Rịa Vũng Tàu
166,6,2,7199,1,180000,5,5,2011,130000000,130 Triệu,Hà Nội
166,6,2,7200,1,0,5,5,2011,125000000,125 Triệu,Hải Dương
166,6,14,7201,1,0,5,5,2011,131000000,131 Triệu,Hải Phòng
166,6,4,7202,1,50000,5,5,2017,325000000,325 Triệu,Hà Nội
166,6,10,14978,1,22000,5,5,2016,270000000,270 Triệu,Hà Nội
